"[1.086245999654719, -2.9332366871964477, 0.5742804816639047]","[1.2513273853587785, -2.99675803875891, 0.280328893799366]","[1.3814239888084492, -2.752461917644765, -0.20578299582881554]","[1.7544196130859433, -2.5684143717899897, -0.4365601536284882]","[1.798858386276299, -2.41768472559378, -0.6599669919422788]","[2.0603567955754407, -2.1000453235722683, -0.9543247295506423]","[2.1992953879186024, -2.0591773126430213, -1.306250669700565]","[1.9489892415702528, -1.8561224950226662, -1.5025475252542826]"
"[-1.1885434047094545, 0.014793217218824761, -0.6859281545263216]","[-0.6053760710124503, 0.008583873171354117, -0.7467530446290684]","[-0.14791394811047542, 0.018050925948212893, -0.9754571844095681]","[0.4687310766698647, -0.04718664291454289, -0.9307775077298075]","[0.7654595640615378, -0.14595873133279325, -0.775520288719584]","[1.030377974082901, -0.3920624117712448, -0.6925777537437381]","[1.119398552262238, -0.6977767320701496, -0.8804927432105245]","[1.3683269459280387, -0.9272840135334097, -1.0106810156908823]"
"[-2.3674355448981377, -1.4188706353777847, 0.9009813247162652]","[-2.456098929269186, -0.9693541561873733, 0.3306619034619973]","[-2.6637619402405974, -0.547390814444241, 0.02407640431575775]"
"[2.6796933495118758, -0.9171693247242811, 1.5630654696405717]","[2.5668838865189523, -0.6137021131932778, 1.2266387185872372]","[2.4577318245939948, -0.7198407361797972, 1.031508297725404]","[2.070423991795229, -0.9134781492449284, 0.7985201677906839]","[1.8660851023293477, -0.892059702137963, 0.6805512267520144]","[1.6016020384335814, -0.9563475233243768, 0.17167305352138662]","[1.2184680528012226, -1.039415742753436, -0.12850063581158677]","[0.9455673516562673, -0.9901779485524647, -0.3612978855959299]","[0.7736782926145036, -0.8114281276963782, -0.759996259910841]","[0.8072304661718404, -0.9047270479994518, -0.9606466374563456]","[0.74177663405148, -1.1310731080428003, -1.3393963747074886]","[0.5678346617824563, -1.3846053496794914, -1.768130249999693]","[0.4381341515086188, -1.641367746240137, -1.8389582749537063]","[0.05961333236930422, -1.8492821338862304, -2.1194060897451807]","[-0.20648188449632965, -2.1766962766619717, -2.1543584677368566]"
"[1.0945375765414873, -1.274158174653732, -2.1941609915001643]","[1.0786266137897051, -1.4888609354842464, -2.134704613831885]","[0.908431970815796, -1.5982442593135593, -1.8467574702014593]","[1.058041245579096, -1.715888355286676, -1.5428044200390945]","[1.3042196275442217, -1.9256001283683473, -1.1606343193271134]","[0.9405457242073743, -2.0631288750682666, -0.7472026044389919]","[0.8624920080977168, -2.2777410450058566, -0.28884831592640126]","[0.9572342071339879, -2.413967706836845, -0.03655356814695887]","[0.8728252319968561, -2.616897212758536, 0.47889468790126966]","[0.8439042424538612, -2.5147695424815275, 0.9070589461268481]","[0.9576704562081355, -2.7196436825281034, 1.1190394277965128]","[0.765650189834961, -2.3770393302226047, 1.3326222211128904]","[0.7281232582983255, -2.3971565706191225, 1.7326934800677591]","[0.6578504847220583, -2.6880818616314532, 2.1284317810289206]","[0.7814933417518755, -3.059196782781026, 2.405659268317539]"
"[1.8850281731889753, -1.704059339584636, -0.6878500343313982]","[1.6470301994608798, -1.5238017816835174, -0.5799890341163083]","[1.3190084159356221, -1.1259467780523367, -0.6196643997515534]","[0.9455673516562673, -0.9901779485524647, -0.3612978855959299]","[0.593488149951984, -0.7007163616471161, -0.29397161789111026]","[0.445603906262134, -0.5835075589846133, -0.07312639231251472]","[0.0024433980399551913, -0.5283458200950699, 0.06818151145523776]","[-0.3922276763088757, -0.3184401580395031, 0.02260940733073058]","[-0.8969621558707606, -0.3034727420496246, 0.018262766922918505]","[-1.2657630677856273, -0.3998413861229153, 0.14158230498019764]","[-1.4770985661699856, -0.21008315761237562, 0.0888875858490592]","[-1.9596592017924643, -0.08579287572083505, -0.03199099540784456]"
"[-2.8795001350140894, -1.5486943598608023, 0.0610697439365131]","[-2.2199147394747296, -1.3478555627630533, -0.05996871426977668]","[-1.9602580337216189, -1.0462411031253618, 0.084654663915817]","[-1.666437313182743, -0.712474405251553, 0.02149409258923951]","[-1.4101084851179546, -0.5930047994729186, -0.02842104503268006]","[-1.2657630677856273, -0.3998413861229153, 0.14158230498019764]","[-0.8969621558707606, -0.3034727420496246, 0.018262766922918505]","[-0.7301277797475834, -0.1881943898779821, -0.13957116481124743]","[-0.3922276763088757, -0.3184401580395031, 0.02260940733073058]","[0.03293042194099405, -0.3517115324521325, 0.03403485934678496]","[0.2732539674716481, -0.43595790723620986, 0.22165334299264972]","[0.6576166501785514, -0.4108248268109804, 0.29089077420760745]","[0.8922865618541156, -0.32838861920042905, 0.31581902713628907]","[1.1368429656985324, -0.6419840462655091, 0.006152142791205684]"
"[1.610470650624845, -1.6454226961753011, 0.7598142428883747]","[1.238181153087199, -1.4679747622445318, 0.575312773847612]","[1.2471907787128425, -1.885776010887624, 0.4000773940558031]","[0.8675455448395457, -2.2257546170863387, 0.2792048952501487]","[0.6004550910304891, -2.3008638181559586, -0.06801982593228617]","[0.22640173910990757, -2.47026845568035, 0.10323002379905288]","[-0.09551686154327887, -2.7150620511700696, -0.0037921789866470768]","[-0.3829738741234161, -2.6142893506557345, 0.104672148155597]"
"[1.2109083669120775, -2.425876116913794, 2.809341519233466]","[0.9223486629228432, -2.377737165923867, 2.300147799407563]","[0.6578504847220583, -2.6880818616314532, 2.1284317810289206]","[0.26015211501672697, -2.63223520025884, 2.1353643502428588]","[-0.08680241231572339, -2.425115109445537, 2.0281159727054137]","[-0.43407825239283016, -2.3779806119890816, 2.0755626152663824]","[-0.9345153004560429, -2.438317563250119, 2.086020523221795]","[-1.3809931587787487, -2.4464820787674997, 1.8172494855326695]","[-1.6578721018571034, -2.496145002831722, 1.7631757084933826]","[-1.7481465900716335, -2.660709829850575, 1.962643013567222]"
"[1.5381424446368417, -0.6562595459945149, -0.5050947013954565]","[1.1604320770915502, -0.6002642612599427, -0.5635512215943455]","[0.7380976400412012, -0.5287595812803971, -0.5447037348793691]","[0.5695184432475076, -0.2933064079678651, -0.6745223046822653]","[0.16355683266327814, 0.06654165106174004, -0.7286471372736187]","[-0.30842333919060794, 0.07291811107498347, -0.9163581494385578]","[-0.8237534527620674, 0.06420116871266845, -0.98522056516626]"
"[-2.648436098336349, -3.0054084393211893, 1.1989551880280356]","[-1.695476131289746, -2.883510223582386, 1.5923113451707298]","[-1.5784912734539103, -2.8318792747957424, 1.6736529318112936]","[-1.2933356134558072, -2.705567457354144, 1.8297236470174818]","[-1.1669758127741374, -2.664205854747223, 1.9225536788406599]","[-0.9345153004560429, -2.438317563250119, 2.086020523221795]","[-0.43407825239283016, -2.3779806119890816, 2.0755626152663824]","[-0.08680241231572339, -2.425115109445537, 2.0281159727054137]","[0.26015211501672697, -2.63223520025884, 2.1353643502428588]","[0.6578504847220583, -2.6880818616314532, 2.1284317810289206]","[0.9223486629228432, -2.377737165923867, 2.300147799407563]","[1.1120658612999739, -2.185123526048905, 2.4686080852339147]","[1.3566689624328534, -1.8806022691203697, 2.494356493676884]","[1.6175239209516814, -1.7999238635326804, 2.79762489255078]"
"[0.1506006353467213, -2.639172237939638, -0.7792371395506206]","[0.3882621453428321, -2.522120010958331, -0.31243941317902824]","[0.6004550910304891, -2.3008638181559586, -0.06801982593228617]","[0.8675455448395457, -2.2257546170863387, 0.2792048952501487]","[1.1879140656650105, -2.266406925413585, 0.3559456121560749]","[1.422840418768443, -2.156603543153599, 0.6640219991511778]","[1.6824680966094387, -2.0670105910071674, 0.7286507827520392]","[1.701356949787816, -2.2202416562044904, 1.0341232813232173]","[1.945105873999812, -2.092906889731138, 1.1159921981333527]","[1.9190149367874723, -2.167649966018496, 1.484226362899606]","[2.159468349333806, -1.892821567460999, 1.848535668438208]","[2.362963169623237, -1.8136203007266443, 2.220349917760231]","[2.284412656077736, -1.9333213562458607, 2.6320455190072973]","[2.29824181857614, -1.5578390899185328, 2.8562438353254587]"
"[-3.020906661038721, -0.6601835715687829, 1.3983776255342368]","[-2.586610529216527, -0.548400914849974, 1.2576844625084078]","[-2.3024240022242934, -0.5838913237604095, 1.1111502077650321]","[-2.026060558516554, -0.4017619996600188, 0.8168658431660076]","[-1.5697307396792417, -0.26735563670409146, 0.598092089613119]","[-1.0210650842478493, -0.4620626931264864, 0.5027805031823398]","[-0.776881432396197, -0.4988104077948039, 0.3685609538453174]","[-0.3922276763088757, -0.3184401580395031, 0.02260940733073058]","[0.03293042194099405, -0.3517115324521325, 0.03403485934678496]","[0.2732539674716481, -0.43595790723620986, 0.22165334299264972]","[0.6576166501785514, -0.4108248268109804, 0.29089077420760745]","[0.8922865618541156, -0.32838861920042905, 0.31581902713628907]","[1.1368429656985324, -0.6419840462655091, 0.006152142791205684]","[1.3484335196905288, -0.9959118998769259, 0.07109639308134286]","[1.5777675324899478, -1.3222568275803237, 0.1749842498630252]","[1.6899348114917903, -1.4262686775940177, 0.16636635184714166]","[2.0195333795531454, -1.541224673959474, 0.1260135702997207]","[2.229591067898549, -1.705659398259638, 0.01128393651039783]"
"[1.7579809736244991, -1.7309616216480912, 1.782736931091442]","[1.5550536015826761, -1.9051019032277294, 1.4525057219416233]","[1.2933909439798175, -1.8436590323874833, 1.2988623937391788]","[1.083357499263255, -1.5818932460838668, 1.0458535529082011]","[1.0791023929861936, -1.3087526403962186, 0.9948582480867039]","[0.8485590110579913, -1.1031094700970625, 0.9417933714081919]","[0.46690877159649125, -0.8484574160255653, 1.0741919391184886]","[0.45744622963342474, -0.5715856855580528, 0.4076234291515357]","[0.2732539674716481, -0.43595790723620986, 0.22165334299264972]","[0.03293042194099405, -0.3517115324521325, 0.03403485934678496]","[-0.3922276763088757, -0.3184401580395031, 0.02260940733073058]","[-0.8969621558707606, -0.3034727420496246, 0.018262766922918505]","[-1.2657630677856273, -0.3998413861229153, 0.14158230498019764]","[-1.4770985661699856, -0.21008315761237562, 0.0888875858490592]","[-1.8806095311910707, -0.21321260663479125, 0.25591329134634]","[-2.2947562916723125, -0.4067700971725374, 0.45874913581983146]"
"[0.445603906262134, -0.5835075589846133, -0.07312639231251472]","[0.45744622963342474, -0.5715856855580528, 0.4076234291515357]","[0.6542907160634295, -0.7814853536579531, 0.4873110316130962]","[0.8331514101920523, -1.3242252266414722, 0.4402793500130908]","[0.7917037468975696, -1.407815393503652, 0.5120182407401925]","[0.5870112512586014, -1.7006170402585594, 0.8177172062397999]","[0.39129183051609306, -2.1537854532995175, 0.7399082066171423]","[0.23693347726858294, -2.380710839565023, 0.7387159610415779]","[0.3003919580561303, -2.7800540715182533, 0.5351508756556931]"
"[1.0302974488601153, -1.8716808567580865, 1.1547010590036155]","[1.2781870764729506, -1.613055475413681, 0.8746948988268377]","[1.610470650624845, -1.6454226961753011, 0.7598142428883747]","[1.7433025756224758, -1.2688496939023073, 0.5714719084926361]","[1.8660851023293477, -0.892059702137963, 0.6805512267520144]"
"[-0.29721500204159623, -2.1235567596062457, 2.591363594055842]","[-0.12667220868946627, -2.6382765779360264, 2.503142244630351]","[-0.03379679651521128, -2.6497817514861515, 2.2242714201046683]","[0.2037475038619987, -2.6133154254749646, 1.9221279449578956]","[0.4245182143085535, -2.257469491859773, 1.8469260951086843]","[0.765650189834961, -2.3770393302226047, 1.3326222211128904]","[1.1174215450237268, -2.2495174771217927, 1.0542889068252066]","[1.3890665376402547, -2.140343260732276, 0.9669296530961642]","[1.6824680966094387, -2.0670105910071674, 0.7286507827520392]","[1.6558077930966135, -2.004836462248595, 0.30103490506114694]","[1.9186319596797885, -1.7598776008992494, 0.09893377111738122]","[2.0195333795531454, -1.541224673959474, 0.1260135702997207]","[2.0184091371450243, -1.2727222049261189, -0.02256852045144564]","[2.1055497242565675, -1.228752240171481, -0.40631404383106906]","[2.221979750297151, -1.2290980689863307, -0.7998869568137357]"
"[0.5538494710688275, -2.0903114994193635, -1.0508951305884633]","[0.4938475908303275, -2.053251100699243, -0.7174747682958373]","[0.9405457242073743, -2.0631288750682666, -0.7472026044389919]","[1.3319330920392094, -1.7848163469469112, -0.7007301123003957]","[1.6456486607744436, -1.4339198434626692, -0.7904751655815372]","[1.8151461445170067, -1.1679997948323422, -1.1285043612773946]","[2.0527128736475513, -0.9977723791254163, -1.2343785953672821]"
"[2.378706634763173, -2.358603211636595, 2.2945285614972937]","[2.065671729205027, -2.167832479685968, 1.8768170892547564]","[1.9190149367874723, -2.167649966018496, 1.484226362899606]","[1.701356949787816, -2.2202416562044904, 1.0341232813232173]","[1.422840418768443, -2.156603543153599, 0.6640219991511778]","[1.1879140656650105, -2.266406925413585, 0.3559456121560749]","[0.8675455448395457, -2.2257546170863387, 0.2792048952501487]","[0.6004550910304891, -2.3008638181559586, -0.06801982593228617]","[0.2868343313212729, -2.2843212198884975, 0.009372284276847775]","[0.025266798091344356, -2.228485488732765, -0.15789266260163393]","[-0.1877985036787857, -2.4732928307812325, -0.23765090086460727]","[-0.6289647996697685, -2.5231446894404326, -0.35260564282046314]"
"[-0.7306124006167569, -0.5092728822084442, 0.29089184005159074]","[-0.3922276763088757, -0.3184401580395031, 0.02260940733073058]","[0.03293042194099405, -0.3517115324521325, 0.03403485934678496]","[0.2732539674716481, -0.43595790723620986, 0.22165334299264972]","[0.382960858813981, -0.48496105419461166, 0.32425116744665194]","[0.6542907160634295, -0.7814853536579531, 0.4873110316130962]","[0.8331514101920523, -1.3242252266414722, 0.4402793500130908]","[1.238181153087199, -1.4679747622445318, 0.575312773847612]","[1.610470650624845, -1.6454226961753011, 0.7598142428883747]","[1.6824680966094387, -2.0670105910071674, 0.7286507827520392]","[1.8837366336568895, -2.2881868106353576, 0.9347100744207122]"
"[1.0791023929861936, -1.3087526403962186, 0.9948582480867039]","[0.9364509551538127, -1.3966494053773217, 0.7045792772615562]","[0.840653619637175, -1.8639167997066248, 0.5875311561752126]","[0.8675455448395457, -2.2257546170863387, 0.2792048952501487]","[0.9572342071339879, -2.413967706836845, -0.03655356814695887]","[0.865299260533126, -2.2985731036088044, -0.5255461084976325]","[0.8393061513933868, -2.6345116961051804, -0.7740989382188688]"
"[1.1708734408784967, -2.4598441532009145, -1.4057379473638192]","[1.2759492659426988, -2.385683114204034, -1.7433426591071899]","[1.3877881472551907, -2.1250917349931964, -2.0254146841034935]","[1.2093966233400497, -2.1134818045101023, -2.289621869694577]","[1.2145879467280079, -1.9716374012464146, -2.6005831137327466]","[1.2945393442197481, -1.6580752371991119, -2.739795621977321]"
"[-1.4770985661699856, -0.21008315761237562, 0.0888875858490592]","[-1.2657630677856273, -0.3998413861229153, 0.14158230498019764]","[-0.8969621558707606, -0.3034727420496246, 0.018262766922918505]","[-0.7301277797475834, -0.1881943898779821, -0.13957116481124743]","[-0.3922276763088757, -0.3184401580395031, 0.02260940733073058]","[-0.21828201511809597, -0.22402695170934894, -0.35595067829623694]","[0.3417662697139279, -0.3444995421639918, -0.3552535097926328]","[0.5730988413057698, -0.4454004862066734, -0.5437546459945755]","[1.030377974082901, -0.3920624117712448, -0.6925777537437381]","[1.2462351554250315, -0.3431802776232793, -0.756660395082339]"
"[1.5573002921659223, -0.3884601236004621, -2.5610861742117454]","[1.2907813330571978, -0.37687415609613595, -2.326863050521161]","[1.0171013651739438, -0.33535080857122335, -1.9351645507743418]","[0.9600205030296065, -0.24532430494842128, -1.4631900720825655]","[0.7501986994917149, -0.16946563161177775, -1.4214119671639982]","[0.6173247445562291, 0.10219409882224051, -1.2134440325370264]","[0.4687310766698647, -0.04718664291454289, -0.9307775077298075]","[0.16355683266327814, 0.06654165106174004, -0.7286471372736187]","[-0.21828201511809597, -0.22402695170934894, -0.35595067829623694]","[-0.3922276763088757, -0.3184401580395031, 0.02260940733073058]","[-0.7306124006167569, -0.5092728822084442, 0.29089184005159074]","[-1.0210650842478493, -0.4620626931264864, 0.5027805031823398]","[-1.5697307396792417, -0.26735563670409146, 0.598092089613119]","[-1.7989994478031017, -0.4329952361640603, 0.8721399959101079]","[-2.0961670575654194, -0.606793173071352, 1.2616241893054863]","[-2.510966004039946, -0.675367460860766, 1.4606365009900202]"
"[2.234202080517912, -2.314531640351014, 2.584766577476607]","[2.378706634763173, -2.358603211636595, 2.2945285614972937]","[2.2079296058555116, -2.709300437171608, 1.8516488417998058]","[2.1179255283433474, -2.95347484964393, 1.5604772437288936]","[2.199063919590108, -2.8432701027755596, 1.03103844810862]","[2.2598333300678677, -2.7158849281157247, 0.835385566766369]","[2.5611974308159215, -2.9629568893333373, 0.5150355716947308]","[2.618341801577712, -2.7197025851327554, 0.04472701111647259]","[3.0203024713317745, -2.8181527695090485, -0.2138509438060665]","[2.890079965892501, -2.802781731952811, -0.5594095298525197]"
"[-0.2235188542434905, -1.964503860021738, -0.02107480970955322]","[-0.40808707513254916, -1.9645314787664365, 0.32947307634551715]","[-0.6680868883797588, -2.1819654349660915, 0.5440320058610215]","[-0.9266093852643973, -2.4913757881378555, 0.5562032709957458]","[-0.8486675653607705, -2.8331407780541076, 0.8387656914756745]"
"[2.837347183033824, -1.5803281048525382, -0.8264427531978118]","[2.3771003054564286, -1.1834241586170646, -0.896837569234183]","[2.2713664233416573, -0.9970464614750316, -0.7276838490115116]","[1.8921831425103903, -0.7402220471326109, -0.5086550109777059]","[1.5381424446368417, -0.6562595459945149, -0.5050947013954565]","[1.1604320770915502, -0.6002642612599427, -0.5635512215943455]","[0.7380976400412012, -0.5287595812803971, -0.5447037348793691]","[0.5730988413057698, -0.4454004862066734, -0.5437546459945755]","[0.3417662697139279, -0.3444995421639918, -0.3552535097926328]","[0.03293042194099405, -0.3517115324521325, 0.03403485934678496]","[-0.3922276763088757, -0.3184401580395031, 0.02260940733073058]","[-0.8969621558707606, -0.3034727420496246, 0.018262766922918505]","[-1.2657630677856273, -0.3998413861229153, 0.14158230498019764]","[-1.4770985661699856, -0.21008315761237562, 0.0888875858490592]","[-1.9596592017924643, -0.08579287572083505, -0.03199099540784456]","[-2.1008033555747554, -0.2936238536118849, -0.05367350536509674]"
"[1.6264589852938904, -1.7219914938321121, 1.9865034281717486]","[1.3218462012014944, -1.9078984723186674, 2.0563541935794944]","[1.0557555386389295, -1.9254249467701126, 2.0326984670748702]","[0.9223486629228432, -2.377737165923867, 2.300147799407563]","[0.5726068659673604, -2.3225606784163024, 2.607345666612855]","[0.3310656076510532, -2.215895011324363, 2.8602369924561843]","[-0.29721500204159623, -2.1235567596062457, 2.591363594055842]","[-0.4375407538145897, -2.083150708112646, 2.5689838501228284]","[-0.9750593646065164, -1.978666295231449, 2.540031346872806]","[-1.3074043304953127, -2.518736762382013, 2.4453527356632847]","[-1.3971891286511982, -2.875460034169342, 2.744087673903434]"
"[1.7600110304206265, -1.1316998181136508, -0.2920467873334993]","[1.6298622856427443, -0.9421484738963355, 0.07696360566322591]","[1.3484335196905288, -0.9959118998769259, 0.07109639308134286]","[1.1432769793682942, -1.1385447581451142, 0.10051240977047282]","[0.8103608862186826, -1.2413349283652473, 0.1865485878921862]","[0.6839391937620429, -1.6878251586851973, 0.1557419813769938]","[0.4753262880913156, -2.0401580811504836, 0.2727438733893628]","[0.2868343313212729, -2.2843212198884975, 0.009372284276847775]","[0.025266798091344356, -2.228485488732765, -0.15789266260163393]","[-0.1877985036787857, -2.4732928307812325, -0.23765090086460727]","[-0.6289647996697685, -2.5231446894404326, -0.35260564282046314]","[-0.8450245419244551, -2.804136654627335, -0.30533857652941654]","[-1.0276325098613057, -2.824817624348159, -0.16836797740113107]"
"[1.811947807012955, -0.050447940557663884, -2.8400032747539647]","[1.9309307501804032, -0.3558348768572621, -2.5415011743171867]","[2.176653761112009, -0.5511243192171937, -2.412380646823592]","[2.1125901660408424, -0.9042836619330195, -2.3340771505193323]","[2.111270959313053, -1.254932023262632, -2.2072049654521964]","[2.269365315008539, -1.4649516354634338, -2.4037278192117855]"
"[0.45744622963342474, -0.5715856855580528, 0.4076234291515357]","[0.6542907160634295, -0.7814853536579531, 0.4873110316130962]","[0.8103608862186826, -1.2413349283652473, 0.1865485878921862]","[0.8291860933770288, -1.7016732835828594, 0.01796400767300943]","[0.7263783233700711, -1.741994004549487, -0.3582958029460981]","[0.37882027732817347, -1.7312867411400072, -0.410293246964228]"
"[-2.2193202008706763, -2.8753075092996734, 2.7902528782179115]","[-1.881903541340785, -2.43839405022705, 2.7085132765792546]","[-1.3074043304953127, -2.518736762382013, 2.4453527356632847]","[-0.9345153004560429, -2.438317563250119, 2.086020523221795]","[-0.43407825239283016, -2.3779806119890816, 2.0755626152663824]","[-0.08680241231572339, -2.425115109445537, 2.0281159727054137]","[0.26015211501672697, -2.63223520025884, 2.1353643502428588]","[0.6578504847220583, -2.6880818616314532, 2.1284317810289206]","[0.9223486629228432, -2.377737165923867, 2.300147799407563]","[1.0557555386389295, -1.9254249467701126, 2.0326984670748702]","[1.0538373512335273, -1.5669343146102515, 2.0100843043603946]","[1.0151929032400258, -1.2944838355738784, 1.826903379910732]","[0.6941110145403755, -1.0429120869937138, 2.035872417162799]"
